Order_ID,Restaurant_Name,City,Delivery_Time,Distance,Cost,Rating,Order_Date,Order_Month,Order_day
3029,Tasty Bites,Delhi,70,4.28,582,2.2,12/11/2024,11,12
3030,Quickeats,Kolkata,22,6.74,343,2,14/09/2024,9,14
3031,Foodies,Mumbai,21,6.72,920,2.2,28/05/2024,5,28
3032,Urban Kitchen,Kolkata,38,11.82,616,2.4,22/09/2024,9,22
3033,Foodies,Chennai,29,4.37,469,3,12/12/2024,12,12
3034,Urban Kitchen,Chennai,40,14.56,416,4.8,27/04/2024,4,27
3035,Tasty Bites,Mumbai,17,8.15,120,2.7,27/11/2024,11,27
3036,Tasty Bites,Mumbai,33,4.95,797,1.5,20/03/2024,3,20
3037,Tasty Bites,Bangalore,48,4.98,820,2.9,20/09/2024,9,20
3038,Tasty Bites,Delhi,42,1.26,330,3,03/07/2024,7,3
3039,Spice Hub,Delhi,51,10.69,625,1.9,10/04/2024,4,10
3040,Spice Hub,Delhi,24,11.86,963,2.1,29/03/2024,3,29
3041,Quickeats,Chennai,77,1.45,690,1.5,16/02/2024,2,16
3042,Foodies,Delhi,74,9.2,568,3.9,22/03/2024,3,22
3043,Urban Kitchen,Bangalore,41,11.94,793,4.2,03/05/2024,5,3
3044,Urban Kitchen,Bangalore,20,6.27,177,2.6,20/09/2024,9,20
3045,Spice Hub,Delhi,46,7.06,908,3.8,26/05/2024,5,26
3046,Urban Kitchen,Mumbai,28,6.06,883,2.6,28/08/2024,8,28
3047,Spice Hub,Bangalore,60,5.42,662,1.7,12/10/2024,10,12
3048,Quickeats,Mumbai,43,7.88,868,2.6,31/03/2024,3,31
3049,Foodies,Chennai,69,3.33,907,3.2,15/08/2024,8,15
3050,Quickeats,Bangalore,62,7.17,629,1.2,02/06/2024,6,2
3051,Tasty Bites,Mumbai,21,14.19,389,3.6,26/12/2024,12,26
3052,Tasty Bites,Delhi,71,1.38,317,4,07/09/2024,9,7
3053,Tasty Bites,Chennai,75,3.31,199,4.4,29/11/2024,11,29
3054,Quickeats,Kolkata,57,11.89,248,1.4,19/07/2024,7,19
3055,Urban Kitchen,Kolkata,49,2.85,484,1,02/08/2024,8,2
3056,Foodies,Delhi,33,4.8,254,3,21/06/2024,6,21
3057,Tasty Bites,Chennai,59,7.37,494,4.7,04/03/2024,3,4
3058,Tasty Bites,Chennai,77,14.2,475,4.1,30/01/2024,1,30
3059,Tasty Bites,Chennai,52,3.57,201,4.3,26/06/2024,6,26
3060,Foodies,Chennai,26,13.92,726,3.1,18/06/2024,6,18
3061,Tasty Bites,Kolkata,64,11.06,881,3.1,04/06/2024,6,4
3062,Foodies,Mumbai,43,10.4,191,2.2,27/02/2024,2,27
3063,Tasty Bites,Chennai,79,11.13,510,4.4,31/01/2024,1,31
3064,Quickeats,Mumbai,69,1.44,505,4.3,11/12/2024,12,11
3065,Quickeats,Chennai,60,2.38,120,2.6,09/04/2024,4,9
3066,Foodies,Bangalore,44,5.69,731,2.3,07/05/2024,5,7
3067,Quickeats,Bangalore,43,2.04,507,4,10/11/2024,11,10
3068,Foodies,Bangalore,25,14.83,118,1.1,15/08/2024,8,15
3069,Quickeats,Chennai,27,9.13,635,4.4,25/04/2024,4,25
3070,Quickeats,Mumbai,47,7.82,637,2.8,12/01/2024,1,12
3071,Foodies,Kolkata,52,12,252,2.8,27/10/2024,10,27
3072,Urban Kitchen,Delhi,41,14.68,400,3.7,17/11/2024,11,17
3073,Quickeats,Kolkata,16,14.37,975,3.6,25/12/2024,12,25
3074,Tasty Bites,Chennai,55,12.1,512,2.1,14/07/2024,7,14
3075,Urban Kitchen,Bangalore,70,6.28,301,4.8,19/12/2024,12,19
3076,Foodies,Bangalore,27,1.92,238,4.9,01/07/2024,7,1
3077,Urban Kitchen,Mumbai,49,2.38,891,3.1,20/11/2024,11,20
3078,Spice Hub,Chennai,59,1.02,123,3.2,05/01/2024,1,5
3079,Spice Hub,Kolkata,14,1.03,111,3.2,14/11/2024,11,14
3080,Quickeats,Chennai,63,14.11,234,2.9,16/09/2024,9,16
3081,Quickeats,Chennai,67,13.98,180,4.8,23/10/2024,10,23
3082,Tasty Bites,Bangalore,31,10.35,454,2,19/05/2024,5,19
3083,Urban Kitchen,Kolkata,47,11.17,169,1.4,19/12/2024,12,19
3084,Spice Hub,Delhi,58,8.18,303,4.7,24/02/2024,2,24
3085,Quickeats,Bangalore,10,4.33,690,1.9,27/10/2024,10,27
3086,Urban Kitchen,Kolkata,45,13.8,378,4,04/06/2024,6,4
3087,Quickeats,Mumbai,37,4.89,810,1.8,10/11/2024,11,10
3088,Quickeats,Bangalore,44,11.36,478,4.8,06/07/2024,7,6
3089,Spice Hub,Mumbai,69,4.44,393,4.2,12/09/2024,9,12
3090,Spice Hub,Bangalore,71,13.18,514,4.7,29/06/2024,6,29
3091,Quickeats,Chennai,55,10.12,896,4.8,16/06/2024,6,16
3092,Foodies,Unknown,70,10,527,1.3,30/04/2024,4,30
3093,Quickeats,Mumbai,74,2.36,255,2.7,03/11/2024,11,3
3094,Quickeats,Bangalore,35,6.87,687,3.6,11/01/2024,1,11
3095,Tasty Bites,Mumbai,44,8.35,830,4.2,17/12/2024,12,17
3096,Tasty Bites,Bangalore,66,5.12,935,2,26/06/2024,6,26
3097,Tasty Bites,Bangalore,72,13.33,376,3,01/11/2024,11,1
3098,Foodies,Delhi,13,12.73,364,1.9,17/12/2024,12,17
3099,Foodies,Delhi,51,7.91,148,4.5,02/05/2024,5,2
3100,Quickeats,Delhi,54,5.76,709,3.1,17/02/2024,2,17
3101,Tasty Bites,Mumbai,48,12.22,392,3.1,30/06/2024,6,30
3102,Foodies,Chennai,74,3.76,120,2.5,01/11/2024,11,1
3103,Spice Hub,Bangalore,31,2,543,1.4,28/08/2024,8,28
3104,Quickeats,Kolkata,20,1.64,634,2.4,12/09/2024,9,12
3105,Urban Kitchen,Delhi,46,1.54,571,2.7,03/12/2024,12,3
3106,Quickeats,Mumbai,60,7.84,237,2.9,31/07/2024,7,31
3107,Urban Kitchen,Mumbai,67,4.57,329,4,23/10/2024,10,23
3108,Tasty Bites,Mumbai,16,10.67,937,2.4,07/08/2024,8,7
3109,Urban Kitchen,Kolkata,17,10.15,504,2.6,28/01/2024,1,28
3110,Tasty Bites,Kolkata,60,8.59,456,4.6,03/08/2024,8,3
3111,Spice Hub,Delhi,32,5.94,640,4,02/09/2024,9,2
3112,Urban Kitchen,Kolkata,18,12.91,926,1.1,17/07/2024,7,17
3113,Quickeats,Delhi,55,10.94,120,4.2,09/07/2024,7,9
3114,Tasty Bites,Kolkata,47,4.8,953,5,08/05/2024,5,8
3115,Quickeats,Kolkata,22,8.02,710,4.8,09/06/2024,6,9
3116,Foodies,Kolkata,16,3.19,674,4.3,02/02/2024,2,2
3117,Tasty Bites,Delhi,20,5.6,913,3.5,11/01/2024,1,11
3118,Urban Kitchen,Bangalore,59,14.96,744,2.1,02/08/2024,8,2
3119,Tasty Bites,Delhi,76,4.13,626,3.6,29/08/2024,8,29
3120,Quickeats,Bangalore,50,10.78,204,3,10/10/2024,10,10
3121,Spice Hub,Mumbai,38,4.34,722,2.1,02/09/2024,9,2
3122,Tasty Bites,Mumbai,46,14.13,950,2,08/07/2024,7,8
3123,Urban Kitchen,Delhi,65,5.34,435,2.6,29/10/2024,10,29
3124,Foodies,Bangalore,25,5.85,523,3.6,25/11/2024,11,25
3125,Spice Hub,Bangalore,53,9.31,722,2.2,12/03/2024,3,12
3126,Foodies,Bangalore,59,9.23,974,3.2,01/09/2024,9,1
3127,Tasty Bites,Mumbai,15,9.11,954,4.6,23/03/2024,3,23
3128,Quickeats,Delhi,27,9.03,103,2.2,23/04/2024,4,23
3129,Quickeats,Chennai,28,5.37,568,4.9,20/09/2024,9,20
3130,Urban Kitchen,Bangalore,60,7.08,763,2.9,09/03/2024,3,9
3131,Quickeats,Bangalore,75,9.31,653,1.4,29/11/2024,11,29
3132,Spice Hub,Chennai,12,10.4,986,1.2,27/10/2024,10,27
3133,Quickeats,Delhi,63,4.54,637,2.4,09/06/2024,6,9
3134,Urban Kitchen,Bangalore,58,10.82,973,2,16/04/2024,4,16
3135,Tasty Bites,Delhi,37,13.93,293,4.4,20/10/2024,10,20
3136,Tasty Bites,Bangalore,47,11.61,459,4,19/05/2024,5,19
3137,Quickeats,Kolkata,37,2.18,619,4.5,18/11/2024,11,18
3138,Foodies,Bangalore,41,7.57,172,3.4,25/12/2024,12,25
3139,Tasty Bites,Kolkata,50,7.09,177,2.7,29/05/2024,5,29
3140,Quickeats,Delhi,45,5.71,759,2.1,21/11/2024,11,21
3141,Urban Kitchen,Bangalore,45,7.88,933,3.3,08/04/2024,4,8
3142,Quickeats,Mumbai,75,7.15,167,3.5,15/06/2024,6,15
3143,Tasty Bites,Mumbai,19,1.09,966,3,23/05/2024,5,23
3144,Urban Kitchen,Chennai,79,4.31,794,4.7,07/06/2024,6,7
3145,Quickeats,Mumbai,72,3.99,433,3.6,26/10/2024,10,26
3146,Spice Hub,Kolkata,31,5.89,184,4.3,28/10/2024,10,28
3147,Urban Kitchen,Mumbai,29,3.44,595,3.5,13/02/2024,2,13
3148,Spice Hub,Mumbai,42,1.95,178,2.3,05/12/2024,12,5
3149,Foodies,Mumbai,24,3.75,650,3.9,27/03/2024,3,27
3150,Urban Kitchen,Bangalore,16,12.96,405,1.9,24/03/2024,3,24
3151,Spice Hub,Chennai,59,12.16,119,3.4,05/04/2024,4,5
3152,Tasty Bites,Delhi,19,7.19,681,2.6,28/10/2024,10,28
3153,Tasty Bites,Chennai,46,13.29,255,1.6,27/08/2024,8,27
3154,Foodies,Kolkata,68,4.26,216,2.7,04/08/2024,8,4
3155,Urban Kitchen,Bangalore,72,9.18,979,2.2,26/08/2024,8,26
3156,Urban Kitchen,Bangalore,30,3,549,1.4,12/03/2024,3,12
3157,Urban Kitchen,Mumbai,46,12.67,127,4.3,29/06/2024,6,29
3158,Foodies,Mumbai,54,2.83,986,3,21/06/2024,6,21
3159,Urban Kitchen,Kolkata,23,1.45,709,2.4,10/07/2024,7,10
3160,Tasty Bites,Bangalore,52,4.83,428,3,03/04/2024,4,3
3161,Spice Hub,Delhi,42,13.61,762,3,31/05/2024,5,31
3162,Tasty Bites,Chennai,12,2.81,463,1.1,07/06/2024,6,7
3163,Tasty Bites,Bangalore,53,5.63,518,3.2,22/11/2024,11,22
3164,Spice Hub,Unknown,44,5.43,121,2.9,22/10/2024,10,22
3165,Tasty Bites,Delhi,34,12.22,360,4.6,25/11/2024,11,25
3166,Foodies,Chennai,17,6.9,159,3.2,15/01/2024,1,15
3167,Spice Hub,Delhi,71,9.56,512,1.5,28/04/2024,4,28
3168,Tasty Bites,Kolkata,27,6.66,262,2.6,21/01/2024,1,21
3169,Quickeats,Delhi,37,8.72,213,3.5,21/01/2024,1,21
3170,Tasty Bites,Kolkata,21,1.87,453,1.2,11/11/2024,11,11
3171,Foodies,Delhi,73,6.24,295,4.5,08/08/2024,8,8
3172,Urban Kitchen,Mumbai,11,12.97,144,1.3,15/04/2024,4,15
3173,Tasty Bites,Delhi,68,10.67,724,1.1,20/08/2024,8,20
3174,Urban Kitchen,Kolkata,46,14.75,278,1,05/03/2024,3,5
3175,Quickeats,Delhi,13,12.03,881,3.7,28/05/2024,5,28
3176,Tasty Bites,Delhi,50,7.32,592,2.8,01/07/2024,7,1
3177,Spice Hub,Delhi,54,10.47,424,1.4,09/03/2024,3,9
3178,Urban Kitchen,Kolkata,43,11.86,469,4.4,25/07/2024,7,25
3179,Quickeats,Delhi,22,4.78,667,1.8,19/04/2024,4,19
3180,Spice Hub,Chennai,16,1.84,978,2.3,08/10/2024,10,8
3181,Spice Hub,Chennai,41,6.68,446,3,26/11/2024,11,26
3182,Spice Hub,Unknown,32,3.03,878,4.7,24/02/2024,2,24
3183,Spice Hub,Mumbai,58,4.88,214,4,22/04/2024,4,22
3184,Tasty Bites,Chennai,56,14.26,456,3.9,31/07/2024,7,31
3185,Tasty Bites,Bangalore,46,12.86,266,1.2,15/02/2024,2,15
3186,Tasty Bites,Chennai,57,9.29,453,3.1,10/03/2024,3,10
3187,Quickeats,Bangalore,38,6.62,214,3.3,30/06/2024,6,30
3188,Quickeats,Kolkata,46,4.7,507,2.5,21/06/2024,6,21
3189,Quickeats,Mumbai,32,9,691,2.3,05/11/2024,11,5
3190,Foodies,Bangalore,47,8.46,925,4.4,27/07/2024,7,27
3191,Quickeats,Bangalore,53,11.93,897,1.1,10/08/2024,8,10
3192,Tasty Bites,Chennai,14,13.99,422,3.5,08/12/2024,12,8
3193,Tasty Bites,Bangalore,61,5.61,640,2.6,05/04/2024,4,5
3194,Foodies,Kolkata,49,3.89,141,3.7,29/04/2024,4,29
3195,Foodies,Kolkata,20,6.64,559,1.8,05/02/2024,2,5
3196,Quickeats,Kolkata,11,7.13,218,2,03/02/2024,2,3
3197,Urban Kitchen,Chennai,44,1.56,673,3.3,07/12/2024,12,7
3198,Foodies,Mumbai,54,13.06,766,4.9,15/10/2024,10,15
3199,Spice Hub,Chennai,58,14.94,896,4.9,24/02/2024,2,24
3200,Tasty Bites,Kolkata,44,13.92,549,2,23/01/2024,1,23
3201,Spice Hub,Chennai,41,13.05,540,1.4,09/09/2024,9,9
3202,Tasty Bites,Kolkata,77,14.9,288,3.4,13/02/2024,2,13
3203,Tasty Bites,Delhi,48,13.71,384,2.7,09/04/2024,4,9
3204,Foodies,Delhi,57,10.64,203,4,28/01/2024,1,28
3205,Foodies,Bangalore,46,3.33,668,3.1,04/03/2024,3,4
3206,Spice Hub,Mumbai,69,3.19,556,3,30/10/2024,10,30
3207,Tasty Bites,Delhi,13,1.68,410,3.6,10/11/2024,11,10
3208,Spice Hub,Kolkata,32,6.77,983,1.5,10/11/2024,11,10
3209,Urban Kitchen,Chennai,23,12.32,783,3.7,25/10/2024,10,25
3210,Spice Hub,Chennai,14,7.86,483,3,19/06/2024,6,19
3211,Quickeats,Bangalore,75,6.13,767,4.3,20/05/2024,5,20
3212,Spice Hub,Chennai,33,2.53,264,1.6,12/03/2024,3,12
3213,Quickeats,Delhi,27,1.72,506,2.2,12/02/2024,2,12
3214,Quickeats,Chennai,36,6.59,944,4.8,27/08/2024,8,27
3215,Quickeats,Delhi,33,2.4,680,3.2,25/09/2024,9,25
3216,Urban Kitchen,Delhi,38,2.45,575,4.7,06/08/2024,8,6
3217,Spice Hub,Mumbai,20,6.53,157,3.8,18/05/2024,5,18
3218,Spice Hub,Bangalore,27,8.04,818,4.7,18/07/2024,7,18
3219,Urban Kitchen,Kolkata,13,3.61,515,2.3,27/12/2024,12,27
3220,Tasty Bites,Delhi,42,10.58,696,1.4,02/06/2024,6,2
3221,Foodies,Bangalore,51,6.86,936,4.2,15/12/2024,12,15
3222,Spice Hub,Kolkata,41,2.29,712,4.2,01/08/2024,8,1
3223,Foodies,Chennai,60,9.92,903,3.5,19/02/2024,2,19
3224,Urban Kitchen,Bangalore,13,6,350,3.3,18/02/2024,2,18
3225,Tasty Bites,Bangalore,29,1.73,319,4.7,24/12/2024,12,24
3226,Tasty Bites,Bangalore,76,14.27,259,1.7,11/12/2024,12,11
3227,Tasty Bites,Chennai,77,9,286,3.5,31/08/2024,8,31
3228,Urban Kitchen,Chennai,71,7.69,995,1.2,12/12/2024,12,12
3229,Quickeats,Bangalore,67,13.03,698,1.6,07/12/2024,12,7
3230,Quickeats,Mumbai,56,14.11,563,2.7,25/09/2024,9,25
3231,Foodies,Unknown,68,4.08,597,4.3,19/09/2024,9,19
3232,Quickeats,Chennai,15,12.34,429,3.9,31/08/2024,8,31
3233,Quickeats,Mumbai,49,12.64,448,4.9,19/06/2024,6,19
3234,Tasty Bites,Chennai,32,1.76,599,1.2,11/02/2024,2,11
3235,Tasty Bites,Bangalore,61,10.97,766,2.5,13/01/2024,1,13
3236,Foodies,Mumbai,13,1.88,966,1.6,24/09/2024,9,24
3237,Spice Hub,Kolkata,46,9.33,589,1.1,22/07/2024,7,22
3238,Foodies,Delhi,51,10.37,379,2.1,20/10/2024,10,20
3239,Foodies,Delhi,53,6.14,954,2,15/09/2024,9,15
3240,Urban Kitchen,Chennai,51,13.33,934,2.7,18/07/2024,7,18
3241,Urban Kitchen,Delhi,38,12.21,263,1.6,13/11/2024,11,13
3242,Foodies,Kolkata,28,13.96,497,3,07/06/2024,6,7
3243,Foodies,Mumbai,41,5.41,167,4.7,18/07/2024,7,18
3244,Foodies,Mumbai,53,1.3,527,4,19/10/2024,10,19
3245,Quickeats,Bangalore,64,12.36,531,4.4,06/10/2024,10,6
3246,Urban Kitchen,Mumbai,14,4.12,973,4.2,01/04/2024,4,1
3247,Foodies,Chennai,55,7.54,474,2.6,08/03/2024,3,8
3248,Tasty Bites,Kolkata,54,12.44,899,3.8,04/03/2024,3,4
3249,Tasty Bites,Bangalore,30,4.03,823,4,23/05/2024,5,23
3250,Quickeats,Chennai,31,5.37,731,1.8,30/09/2024,9,30
3251,Quickeats,Chennai,39,7.15,796,4.4,08/03/2024,3,8
3252,Spice Hub,Chennai,32,4.81,522,2.8,22/08/2024,8,22
3253,Spice Hub,Delhi,14,7.46,827,1.1,09/11/2024,11,9
3254,Spice Hub,Chennai,72,1.13,741,3.6,02/05/2024,5,2
3255,Quickeats,Delhi,68,3.97,177,3.7,27/10/2024,10,27
3256,Quickeats,Mumbai,61,12.66,587,3.2,22/02/2024,2,22
3257,Quickeats,Delhi,74,6.79,269,1.8,27/01/2024,1,27
3258,Tasty Bites,Chennai,48,9.91,137,2.9,05/02/2024,2,5
3259,Quickeats,Kolkata,12,4.25,666,2.6,09/04/2024,4,9
3260,Tasty Bites,Kolkata,51,10.1,389,4.9,20/05/2024,5,20
3261,Spice Hub,Mumbai,36,15,657,4.3,24/06/2024,6,24
3262,Spice Hub,Chennai,37,9.33,270,3,06/07/2024,7,6
3263,Spice Hub,Delhi,63,9.8,741,1.7,24/07/2024,7,24
3264,Foodies,Kolkata,24,2.56,775,2.3,15/04/2024,4,15
3265,Foodies,Bangalore,62,6.65,681,2.5,10/04/2024,4,10
3266,Urban Kitchen,Chennai,79,13.05,391,3,20/04/2024,4,20
3267,Urban Kitchen,Chennai,13,12.68,680,1.1,27/06/2024,6,27
3268,Urban Kitchen,Bangalore,26,8.31,521,3.4,14/01/2024,1,14
3269,Foodies,Kolkata,43,13.65,204,2.4,07/09/2024,9,7
3270,Foodies,Bangalore,15,3,665,3.2,19/06/2024,6,19
3271,Urban Kitchen,Mumbai,45,10.21,505,1,15/09/2024,9,15
3272,Urban Kitchen,Delhi,48,4.48,979,2.3,01/06/2024,6,1
3273,Quickeats,Delhi,75,10.04,558,4.1,03/02/2024,2,3
3274,Urban Kitchen,Kolkata,17,2.22,974,3,16/07/2024,7,16
3275,Quickeats,Bangalore,24,14.21,347,4.2,19/08/2024,8,19
3276,Tasty Bites,Chennai,72,12.01,408,3.8,11/07/2024,7,11
3277,Foodies,Chennai,74,3.81,472,4.4,06/07/2024,7,6
3278,Urban Kitchen,Chennai,68,9.92,205,1,25/08/2024,8,25
3279,Foodies,Mumbai,19,11.63,960,2,30/10/2024,10,30
3280,Foodies,Mumbai,16,3.93,414,3.2,23/11/2024,11,23
3281,Foodies,Chennai,21,2.31,708,4.8,27/07/2024,7,27
3282,Tasty Bites,Kolkata,55,5.92,953,3.7,23/07/2024,7,23
3283,Spice Hub,Mumbai,41,2.9,638,2.8,14/04/2024,4,14
3284,Urban Kitchen,Mumbai,41,8.92,171,1.5,17/10/2024,10,17
3285,Spice Hub,Unknown,70,6.94,477,3,29/08/2024,8,29
3286,Spice Hub,Delhi,78,7.47,595,2.8,06/04/2024,4,6
3287,Spice Hub,Kolkata,70,8.6,284,4.1,30/12/2024,12,30
3288,Foodies,Mumbai,55,14.75,233,2.7,30/12/2024,12,30
3289,Quickeats,Mumbai,77,12.1,273,3,15/10/2024,10,15
3290,Foodies,Bangalore,64,9.81,551,1.4,24/04/2024,4,24
3291,Foodies,Kolkata,10,6.09,709,1.2,05/11/2024,11,5
3292,Spice Hub,Kolkata,76,1.38,492,2.8,08/02/2024,2,8
3293,Foodies,Bangalore,58,2.63,163,2.4,19/04/2024,4,19
3294,Spice Hub,Bangalore,34,11.23,514,3,10/07/2024,7,10
3295,Quickeats,Delhi,25,6.17,502,3.8,14/06/2024,6,14
3296,Urban Kitchen,Kolkata,22,5.68,212,1.2,20/10/2024,10,20
3297,Spice Hub,Unknown,61,13.45,164,3,13/03/2024,3,13
3298,Quickeats,Bangalore,45,7.78,827,4.4,21/04/2024,4,21
3299,Urban Kitchen,Chennai,53,13.59,965,2.8,22/12/2024,12,22
3300,Tasty Bites,Chennai,56,13.41,500,3.1,29/10/2024,10,29
3301,Spice Hub,Delhi,29,2.12,389,2.9,05/03/2024,3,5
3302,Spice Hub,Chennai,27,14.24,582,2.6,21/12/2024,12,21
3303,Tasty Bites,Chennai,63,2.08,519,1.4,24/10/2024,10,24
3304,Tasty Bites,Chennai,21,14.49,414,1.5,11/04/2024,4,11
3305,Spice Hub,Mumbai,34,7.34,188,1.7,24/02/2024,2,24
3306,Tasty Bites,Delhi,69,11.65,858,3,10/11/2024,11,10
3307,Foodies,Bangalore,43,10.89,943,2.1,12/07/2024,7,12
3308,Urban Kitchen,Chennai,22,8.26,760,4.8,14/03/2024,3,14
3309,Urban Kitchen,Mumbai,47,9.67,456,4.2,02/11/2024,11,2
3310,Urban Kitchen,Chennai,21,14.3,977,3.7,18/10/2024,10,18
3311,Foodies,Mumbai,45,13.98,851,3.9,02/07/2024,7,2
3312,Tasty Bites,Delhi,37,10.16,617,1.2,11/02/2024,2,11
3313,Quickeats,Chennai,48,10.21,848,3.3,23/12/2024,12,23
3314,Tasty Bites,Mumbai,52,4.46,464,4.8,08/04/2024,4,8
3315,Spice Hub,Kolkata,40,12.6,366,1.2,07/05/2024,5,7
3316,Urban Kitchen,Kolkata,11,9.86,947,2.2,13/01/2024,1,13
3317,Tasty Bites,Mumbai,51,12.57,505,1.2,08/04/2024,4,8
3318,Quickeats,Chennai,40,10.21,849,3.3,03/11/2024,11,3
3319,Spice Hub,Chennai,70,5.19,238,1.5,19/05/2024,5,19
3320,Foodies,Delhi,65,3.65,264,2.9,22/07/2024,7,22
3321,Foodies,Delhi,23,2.08,893,3.9,19/05/2024,5,19
3322,Quickeats,Bangalore,23,9.2,796,1.7,13/11/2024,11,13
3323,Spice Hub,Delhi,38,4.98,765,3,07/08/2024,8,7
3324,Urban Kitchen,Chennai,59,9.83,205,1.2,14/12/2024,12,14
3325,Tasty Bites,Bangalore,59,1.82,248,1.6,20/08/2024,8,20
3326,Spice Hub,Delhi,72,6.26,284,2.1,26/10/2024,10,26
3327,Foodies,Mumbai,74,4.65,509,4.2,11/05/2024,5,11
3328,Quickeats,Kolkata,77,6.18,882,4.4,07/06/2024,6,7
3329,Quickeats,Delhi,20,1.76,970,1.9,02/05/2024,5,2
3330,Tasty Bites,Delhi,23,11.14,802,1.4,30/08/2024,8,30
3331,Quickeats,Mumbai,12,2.63,774,4.4,21/08/2024,8,21
3332,Quickeats,Chennai,17,1.2,300,3.6,30/03/2024,3,30
3333,Spice Hub,Mumbai,52,14.25,717,1.6,03/09/2024,9,3
3334,Urban Kitchen,Delhi,18,3.7,826,3.2,27/05/2024,5,27
3335,Tasty Bites,Chennai,28,12.59,935,4.5,30/08/2024,8,30
3336,Spice Hub,Bangalore,21,14.5,319,1.3,17/02/2024,2,17
3337,Urban Kitchen,Delhi,36,8.48,956,1.3,10/08/2024,8,10
3338,Spice Hub,Mumbai,67,8.37,569,2.1,15/05/2024,5,15
3339,Spice Hub,Bangalore,34,6.14,828,3.6,19/07/2024,7,19
3340,Quickeats,Kolkata,54,6.96,533,1.7,26/08/2024,8,26
3341,Urban Kitchen,Bangalore,57,7.75,128,4.3,29/02/2024,2,29
3342,Tasty Bites,Mumbai,59,3.13,849,4,06/10/2024,10,6
3343,Tasty Bites,Bangalore,53,6.11,163,3.2,17/01/2024,1,17
3344,Urban Kitchen,Mumbai,68,12.43,195,1.5,16/11/2024,11,16
3345,Quickeats,Delhi,42,3.55,765,5,15/06/2024,6,15
3346,Foodies,Chennai,37,11.22,639,3,27/12/2024,12,27
3347,Spice Hub,Kolkata,27,10.12,609,2.8,24/02/2024,2,24
3348,Quickeats,Chennai,64,1.8,439,3,17/03/2024,3,17
3349,Urban Kitchen,Chennai,42,1.31,787,4.5,12/11/2024,11,12
3350,Spice Hub,Unknown,24,5.94,350,2.8,31/01/2024,1,31
3351,Tasty Bites,Mumbai,70,10.69,805,2.7,10/04/2024,4,10
3352,Foodies,Mumbai,20,5.63,378,1.4,28/01/2024,1,28
3353,Tasty Bites,Kolkata,45,10.35,138,4.7,01/02/2024,2,1
3354,Urban Kitchen,Mumbai,24,10.32,168,4.4,19/09/2024,9,19
3355,Spice Hub,Mumbai,62,12.29,376,2.2,24/07/2024,7,24
3356,Urban Kitchen,Mumbai,71,2.39,219,4,26/09/2024,9,26
3357,Spice Hub,Mumbai,57,9.08,185,4.1,13/03/2024,3,13
3358,Quickeats,Delhi,24,1.87,276,1.9,10/03/2024,3,10
3359,Foodies,Kolkata,72,3.46,705,3.5,27/06/2024,6,27
3360,Quickeats,Unknown,52,5.56,191,2,25/07/2024,7,25
3361,Quickeats,Kolkata,59,10.9,519,4.2,30/01/2024,1,30
3362,Urban Kitchen,Bangalore,69,14.63,180,1.6,23/05/2024,5,23
3363,Foodies,Delhi,68,5.8,440,3.7,07/06/2024,6,7
3364,Spice Hub,Mumbai,24,8.3,520,2.3,02/09/2024,9,2
3365,Spice Hub,Delhi,38,4.63,327,1.1,24/09/2024,9,24
3366,Tasty Bites,Delhi,49,10.46,994,1.5,31/07/2024,7,31
3367,Spice Hub,Bangalore,40,6.13,572,3.6,15/09/2024,9,15
3368,Urban Kitchen,Kolkata,20,7.74,187,2,07/03/2024,3,7
3369,Quickeats,Delhi,71,8.95,449,3.5,07/12/2024,12,7
3370,Quickeats,Chennai,17,10.61,739,2.7,29/12/2024,12,29
3371,Quickeats,Bangalore,60,1.84,909,3.8,03/12/2024,12,3
3372,Foodies,Chennai,66,8.77,289,3,16/09/2024,9,16
3373,Spice Hub,Bangalore,13,7.04,966,2.2,02/10/2024,10,2
3374,Urban Kitchen,Chennai,45,2.87,745,1.6,06/09/2024,9,6
3375,Foodies,Chennai,28,3.91,235,2.4,14/02/2024,2,14
3376,Tasty Bites,Delhi,33,13.37,424,3.5,16/12/2024,12,16
3377,Urban Kitchen,Delhi,50,13.2,139,4,15/12/2024,12,15
3378,Urban Kitchen,Bangalore,58,1.47,749,1.6,13/10/2024,10,13
3379,Urban Kitchen,Kolkata,55,10.65,386,3.7,28/01/2024,1,28
3380,Quickeats,Delhi,45,8.76,355,1.7,24/11/2024,11,24
3381,Urban Kitchen,Delhi,19,14.16,897,1.9,10/11/2024,11,10
3382,Spice Hub,Mumbai,16,13.71,696,3.1,31/10/2024,10,31
3383,Urban Kitchen,Delhi,21,9.11,551,2.2,16/08/2024,8,16
3384,Quickeats,Kolkata,57,2.95,928,3.6,25/08/2024,8,25
3385,Urban Kitchen,Mumbai,46,7.44,638,4.8,04/07/2024,7,4
3386,Tasty Bites,Chennai,45,11.15,841,1.6,27/04/2024,4,27
3387,Tasty Bites,Chennai,69,14.32,390,3.3,29/09/2024,9,29
3388,Quickeats,Mumbai,17,6.09,415,4.7,05/05/2024,5,5
3389,Spice Hub,Mumbai,16,11.99,899,1.7,11/05/2024,5,11
3390,Spice Hub,Mumbai,52,10.57,957,2.5,09/06/2024,6,9
3391,Foodies,Bangalore,67,2.1,231,1.5,08/07/2024,7,8
3392,Quickeats,Kolkata,55,8.81,702,3.6,21/03/2024,3,21
